OrderDate,Stockdate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,multiply
2015-09-10,2002-07-16T00:00:00.0000000,TO47513,368,15675,8,1,1,1
2015-09-10,2002-06-01T00:00:00.0000000,TO47516,362,26309,4,1,1,1
2015-09-10,2002-06-16T00:00:00.0000000,TO47512,373,16446,10,1,1,1
2015-09-10,2002-06-11T00:00:00.0000000,TO47518,373,21946,9,1,1,1
2015-09-10,2002-08-10T00:00:00.0000000,TO47519,336,26153,9,1,1,1
2015-09-10,2002-08-25T00:00:00.0000000,TO47515,354,26308,1,1,1,1
2015-09-10,2002-07-27T00:00:00.0000000,TO47514,377,15684,8,1,1,1
2015-09-11,2002-06-13T00:00:00.0000000,TO47527,360,28559,7,1,1,1
2015-09-11,2002-07-04T00:00:00.0000000,TO47521,369,16445,10,1,1,1
2015-09-11,2002-07-18T00:00:00.0000000,TO47524,370,21567,9,1,1,1
2015-09-11,2002-06-07T00:00:00.0000000,TO47523,371,13443,1,1,1,1
2015-09-11,2002-08-25T00:00:00.0000000,TO47522,387,14089,4,1,1,1
2015-09-11,2002-06-28T00:00:00.0000000,TO47526,354,12215,10,1,1,1
2015-09-11,2002-07-29T00:00:00.0000000,TO47520,389,19263,10,1,1,1
2015-09-11,2002-07-28T00:00:00.0000000,TO47525,379,21889,9,1,1,1
2015-09-12,2002-06-11T00:00:00.0000000,TO47530,328,15312,4,1,1,1
2015-09-12,2002-06-04T00:00:00.0000000,TO47531,338,15325,1,1,1,1
2015-09-12,2002-06-16T00:00:00.0000000,TO47529,377,13429,4,1,1,1
2015-09-12,2002-07-30T00:00:00.0000000,TO47533,371,21886,9,1,1,1
2015-09-12,2002-08-26T00:00:00.0000000,TO47528,352,11598,8,1,1,1
2015-09-12,2002-05-29T00:00:00.0000000,TO47534,328,26148,9,1,1,1
2015-09-12,2002-06-11T00:00:00.0000000,TO47532,383,24888,9,1,1,1
2015-09-13,2002-05-26T00:00:00.0000000,TO47536,387,14088,1,1,1,1
2015-09-13,2002-06-13T00:00:00.0000000,TO47542,373,21571,9,1,1,1
2015-09-13,2002-07-04T00:00:00.0000000,TO47539,328,20824,10,1,1,1
2015-09-13,2002-06-08T00:00:00.0000000,TO47541,340,15314,4,1,1,1
2015-09-13,2002-07-02T00:00:00.0000000,TO47537,371,13436,1,1,1,1
2015-09-13,2002-08-06T00:00:00.0000000,TO47543,377,21956,9,1,1,1
2015-09-13,2002-05-22T00:00:00.0000000,TO47544,358,12694,9,1,1,1
2015-09-13,2002-07-15T00:00:00.0000000,TO47538,379,13449,1,1,1,1
2015-09-13,2002-07-09T00:00:00.0000000,TO47535,385,14083,1,1,1,1
2015-09-13,2002-07-31T00:00:00.0000000,TO47545,354,28553,7,1,1,1
2015-09-13,2002-07-04T00:00:00.0000000,TO47540,362,26326,4,1,1,1
2015-09-14,2002-07-26T00:00:00.0000000,TO47549,342,19256,7,1,1,1
2015-09-14,2002-05-21T00:00:00.0000000,TO47552,368,21950,9,1,1,1
2015-09-14,2002-07-09T00:00:00.0000000,TO47548,330,20834,10,1,1,1
2015-09-14,2002-06-09T00:00:00.0000000,TO47551,371,21878,9,1,1,1
2015-09-14,2002-06-24T00:00:00.0000000,TO47550,336,15290,1,1,1,1
2015-09-14,2002-05-25T00:00:00.0000000,TO47554,362,12222,10,1,1,1
2015-09-14,2002-06-13T00:00:00.0000000,TO47546,360,28683,7,1,1,1
2015-09-14,2002-07-15T00:00:00.0000000,TO47553,354,12698,9,1,1,1
2015-09-14,2002-07-27T00:00:00.0000000,TO47555,368,15674,8,1,1,1
2015-09-15,2002-06-20T00:00:00.0000000,TO47559,362,12699,9,1,1,1
2015-09-15,2002-06-27T00:00:00.0000000,TO47557,377,13431,1,1,1,1
2015-09-15,2002-07-08T00:00:00.0000000,TO47558,370,25981,6,1,1,1
2015-09-15,2002-06-23T00:00:00.0000000,TO47556,379,14701,7,1,1,1
2015-09-16,2002-05-25T00:00:00.0000000,TO47564,356,12210,10,1,1,1
2015-09-16,2002-07-17T00:00:00.0000000,TO47562,377,21944,9,1,1,1
2015-09-16,2002-07-23T00:00:00.0000000,TO47561,320,15328,4,1,1,1
2015-09-16,2002-08-05T00:00:00.0000000,TO47563,368,21955,9,1,1,1
2015-09-16,2002-06-23T00:00:00.0000000,TO47560,324,27053,6,1,1,1
2015-09-17,2002-08-05T00:00:00.0000000,TO47567,379,21570,9,1,1,1
2015-09-17,2002-08-28T00:00:00.0000000,TO47569,379,21959,9,1,1,1
2015-09-17,2002-07-13T00:00:00.0000000,TO47565,377,15697,8,1,1,1
2015-09-17,2002-08-31T00:00:00.0000000,TO47568,375,21885,9,1,1,1
2015-09-17,2002-07-22T00:00:00.0000000,TO47566,389,24613,9,1,1,1
2015-09-18,2002-06-02T00:00:00.0000000,TO47572,368,29149,6,1,1,1
2015-09-18,2002-06-28T00:00:00.0000000,TO47574,332,20171,8,1,1,1
2015-09-18,2002-05-24T00:00:00.0000000,TO47576,377,21877,9,1,1,1
2015-09-18,2002-08-16T00:00:00.0000000,TO47577,370,21891,9,1,1,1
2015-09-18,2002-06-24T00:00:00.0000000,TO47571,377,14185,7,1,1,1
2015-09-18,2002-06-07T00:00:00.0000000,TO47578,352,12687,9,1,1,1
2015-09-18,2002-06-12T00:00:00.0000000,TO47570,352,28562,7,1,1,1
2015-09-18,2002-07-02T00:00:00.0000000,TO47575,362,26315,4,1,1,1
2015-09-18,2002-06-30T00:00:00.0000000,TO47573,369,13435,4,1,1,1
2015-09-19,2002-07-29T00:00:00.0000000,TO47587,371,21874,9,1,1,1
2015-09-19,2002-07-19T00:00:00.0000000,TO47584,340,19194,7,1,1,1
2015-09-19,2002-07-27T00:00:00.0000000,TO47580,389,14080,1,1,1,1
2015-09-19,2002-05-23T00:00:00.0000000,TO47585,328,15320,1,1,1,1
2015-09-19,2002-05-29T00:00:00.0000000,TO47586,326,15322,1,1,1,1
2015-09-19,2002-06-30T00:00:00.0000000,TO47579,371,16197,8,1,1,1
2015-09-19,2002-08-20T00:00:00.0000000,TO47582,373,13433,4,1,1,1
2015-09-19,2002-07-12T00:00:00.0000000,TO47583,379,13442,1,1,1,1
2015-09-19,2002-07-04T00:00:00.0000000,TO47581,375,29152,6,1,1,1
2015-09-20,2002-05-24T00:00:00.0000000,TO47589,383,14036,1,1,1,1
2015-09-20,2002-07-20T00:00:00.0000000,TO47594,342,26154,9,1,1,1
2015-09-20,2002-08-14T00:00:00.0000000,TO47591,360,26313,4,1,1,1
2015-09-20,2002-07-31T00:00:00.0000000,TO47590,356,26312,1,1,1,1
2015-09-20,2002-08-31T00:00:00.0000000,TO47593,324,26135,9,1,1,1
2015-09-20,2002-09-04T00:00:00.0000000,TO47592,385,24614,9,1,1,1
2015-09-20,2002-07-16T00:00:00.0000000,TO47588,379,16428,10,1,1,1
2015-09-21,2002-09-02T00:00:00.0000000,TO47599,362,26327,4,1,1,1
2015-09-21,2002-07-07T00:00:00.0000000,TO47595,369,14186,7,1,1,1
2015-09-21,2002-07-05T00:00:00.0000000,TO47598,358,26306,4,1,1,1
2015-09-21,2002-06-07T00:00:00.0000000,TO47597,373,25971,6,1,1,1
2015-09-21,2002-07-25T00:00:00.0000000,TO47596,373,16199,8,1,1,1
2015-09-22,2002-05-27T00:00:00.0000000,TO47600,389,17188,7,1,1,1
2015-09-22,2002-06-27T00:00:00.0000000,TO47603,379,21562,9,1,1,1
2015-09-22,2002-08-17T00:00:00.0000000,TO47602,322,19174,7,1,1,1
2015-09-22,2002-08-14T00:00:00.0000000,TO47604,375,21876,9,1,1,1
2015-09-22,2002-06-11T00:00:00.0000000,TO47601,379,14192,7,1,1,1
2015-09-23,2002-08-24T00:00:00.0000000,TO47605,389,17187,7,1,1,1
2015-09-23,2002-08-06T00:00:00.0000000,TO47609,334,15309,4,1,1,1
2015-09-23,2002-07-14T00:00:00.0000000,TO47611,330,26140,9,1,1,1
2015-09-23,2002-06-20T00:00:00.0000000,TO47610,338,27075,6,1,1,1
2015-09-23,2002-07-28T00:00:00.0000000,TO47608,352,26322,1,1,1,1
2015-09-23,2002-08-23T00:00:00.0000000,TO47607,389,14081,4,1,1,1
2015-09-23,2002-06-04T00:00:00.0000000,TO47606,375,15928,8,1,1,1
2015-09-24,2002-06-02T00:00:00.0000000,TO47620,352,12239,10,1,1,1
2015-09-24,2002-07-13T00:00:00.0000000,TO47614,330,15302,4,1,1,1
2015-09-24,2002-08-25T00:00:00.0000000,TO47615,342,15329,4,1,1,1
2015-09-24,2002-07-30T00:00:00.0000000,TO47617,377,21943,9,1,1,1
2015-09-24,2002-08-24T00:00:00.0000000,TO47618,379,21947,9,1,1,1
2015-09-24,2002-06-13T00:00:00.0000000,TO47612,369,16465,10,1,1,1
2015-09-24,2002-08-19T00:00:00.0000000,TO47616,371,21873,9,1,1,1
2015-09-24,2002-07-20T00:00:00.0000000,TO47613,387,14037,4,1,1,1
2015-09-24,2002-08-22T00:00:00.0000000,TO47619,356,12689,9,1,1,1
2015-09-25,2002-08-18T00:00:00.0000000,TO47623,369,21569,9,1,1,1
2015-09-25,2002-06-04T00:00:00.0000000,TO47624,371,21949,9,1,1,1
2015-09-25,2002-09-06T00:00:00.0000000,TO47622,338,20837,10,1,1,1
2015-09-25,2002-06-28T00:00:00.0000000,TO47625,377,21958,9,1,1,1
2015-09-25,2002-09-01T00:00:00.0000000,TO47626,320,26150,9,1,1,1
2015-09-25,2002-07-29T00:00:00.0000000,TO47621,385,14044,4,1,1,1
2015-09-26,2002-09-05T00:00:00.0000000,TO47630,354,26311,1,1,1,1
2015-09-26,2002-08-14T00:00:00.0000000,TO47633,371,21894,9,1,1,1
2015-09-26,2002-06-12T00:00:00.0000000,TO47627,370,16444,10,1,1,1
2015-09-26,2002-07-29T00:00:00.0000000,TO47635,354,12216,10,1,1,1
2015-09-26,2002-08-14T00:00:00.0000000,TO47634,356,11570,8,1,1,1
2015-09-26,2002-08-27T00:00:00.0000000,TO47632,342,27060,6,1,1,1
2015-09-26,2002-07-25T00:00:00.0000000,TO47636,330,26142,9,1,1,1
2015-09-26,2002-07-04T00:00:00.0000000,TO47629,370,15685,8,1,1,1
2015-09-26,2002-07-31T00:00:00.0000000,TO47631,352,26325,1,1,1,1
2015-09-26,2002-07-10T00:00:00.0000000,TO47628,369,16509,10,1,1,1
2015-09-27,2002-08-27T00:00:00.0000000,TO47639,328,15321,4,1,1,1
2015-09-27,2002-07-12T00:00:00.0000000,TO47637,371,13447,4,1,1,1
2015-09-27,2002-08-16T00:00:00.0000000,TO47638,362,26319,4,1,1,1
2015-09-28,2002-07-16T00:00:00.0000000,TO47640,354,26317,1,1,1,1
2015-09-28,2002-06-12T00:00:00.0000000,TO47641,320,27062,6,1,1,1
2015-09-29,2002-06-26T00:00:00.0000000,TO47648,356,12263,10,1,1,1
2015-09-29,2002-07-06T00:00:00.0000000,TO47647,368,21897,9,1,1,1
2015-09-29,2002-08-27T00:00:00.0000000,TO47644,375,15693,8,1,1,1
2015-09-29,2002-07-03T00:00:00.0000000,TO47645,375,14555,7,1,1,1
2015-09-29,2002-09-13T00:00:00.0000000,TO47646,352,20373,6,1,1,1
2015-09-29,2002-06-27T00:00:00.0000000,TO47643,389,19290,10,1,1,1
2015-09-29,2002-08-16T00:00:00.0000000,TO47642,383,17109,7,1,1,1
2015-09-30,2002-08-26T00:00:00.0000000,TO47651,377,25911,6,1,1,1
2015-09-30,2002-08-29T00:00:00.0000000,TO47654,387,24615,9,1,1,1
2015-09-30,2002-06-30T00:00:00.0000000,TO47656,368,21882,9,1,1,1
2015-09-30,2002-06-14T00:00:00.0000000,TO47649,377,16447,10,1,1,1
2015-09-30,2002-08-25T00:00:00.0000000,TO47655,385,24889,9,1,1,1
2015-09-30,2002-08-22T00:00:00.0000000,TO47653,324,20163,8,1,1,1
2015-09-30,2002-06-25T00:00:00.0000000,TO47657,326,26138,9,1,1,1
2015-09-30,2002-09-10T00:00:00.0000000,TO47652,332,20825,10,1,1,1
2015-09-30,2002-06-19T00:00:00.0000000,TO47650,370,16512,10,1,1,1
2015-10-01,2002-09-13T00:00:00.0000000,TO47738,326,26165,9,1,1,1
2015-10-01,2002-09-02T00:00:00.0000000,TO47736,358,12705,9,1,1,1
2015-10-01,2002-08-08T00:00:00.0000000,TO47733,375,13461,4,1,1,1
2015-10-01,2002-06-03T00:00:00.0000000,TO47737,356,13018,9,1,1,1
2015-10-01,2002-06-03T00:00:00.0000000,TO47735,342,27084,6,1,1,1
2015-10-01,2002-09-12T00:00:00.0000000,TO47732,369,13452,4,1,1,1
2015-10-01,2002-09-09T00:00:00.0000000,TO47734,332,15333,4,1,1,1
2015-10-01,2002-07-31T00:00:00.0000000,TO47731,362,12283,10,1,1,1
2015-10-02,2002-07-12T00:00:00.0000000,TO47743,362,12988,9,1,1,1
2015-10-02,2002-06-12T00:00:00.0000000,TO47744,360,12989,9,1,1,1
2015-10-02,2002-08-12T00:00:00.0000000,TO47741,336,15343,4,1,1,1
2015-10-02,2002-07-12T00:00:00.0000000,TO47739,328,20839,10,1,1,1
2015-10-02,2002-07-07T00:00:00.0000000,TO47742,375,22180,9,1,1,1
2015-10-02,2002-07-28T00:00:00.0000000,TO47745,360,12998,9,1,1,1
2015-10-02,2002-08-16T00:00:00.0000000,TO47740,324,15337,4,1,1,1
2015-10-02,2002-08-20T00:00:00.0000000,TO47746,358,13022,9,1,1,1
2015-10-03,2002-08-22T00:00:00.0000000,TO47747,371,16253,8,1,1,1
2015-10-03,2002-09-11T00:00:00.0000000,TO47749,371,22172,9,1,1,1
2015-10-03,2002-06-14T00:00:00.0000000,TO47751,369,21983,9,1,1,1
2015-10-03,2002-06-12T00:00:00.0000000,TO47750,369,21976,9,1,1,1
2015-10-03,2002-06-27T00:00:00.0000000,TO47748,352,26485,1,1,1,1
2015-10-03,2002-08-22T00:00:00.0000000,TO47753,360,13020,9,1,1,1
2015-10-03,2002-09-12T00:00:00.0000000,TO47752,377,21994,9,1,1,1
2015-10-04,2002-09-16T00:00:00.0000000,TO47755,387,17195,7,1,1,1
2015-10-04,2002-07-22T00:00:00.0000000,TO47758,371,16550,10,1,1,1
2015-10-04,2002-08-16T00:00:00.0000000,TO47760,371,13482,4,1,1,1
2015-10-04,2002-07-27T00:00:00.0000000,TO47756,354,12272,10,1,1,1
2015-10-04,2002-07-07T00:00:00.0000000,TO47759,375,14773,7,1,1,1
2015-10-04,2002-06-27T00:00:00.0000000,TO47757,379,16530,10,1,1,1
2015-10-05,2002-06-23T00:00:00.0000000,TO47763,379,22170,9,1,1,1
2015-10-05,2002-09-13T00:00:00.0000000,TO47762,352,26330,1,1,1,1
2015-10-05,2002-07-06T00:00:00.0000000,TO47761,324,20548,8,1,1,1
2015-10-06,2002-09-09T00:00:00.0000000,TO47766,358,26329,4,1,1,1
2015-10-06,2002-06-29T00:00:00.0000000,TO47768,371,21985,9,1,1,1
2015-10-06,2002-08-30T00:00:00.0000000,TO47767,381,24902,9,1,1,1
2015-10-06,2002-09-07T00:00:00.0000000,TO47765,360,26343,1,1,1,1
2015-10-06,2002-09-05T00:00:00.0000000,TO47764,356,28711,7,1,1,1
2015-10-06,2002-06-17T00:00:00.0000000,TO47769,360,12703,9,1,1,1
2015-10-06,2002-08-03T00:00:00.0000000,TO47770,342,26375,9,1,1,1
2015-10-07,2002-07-28T00:00:00.0000000,TO47773,324,15345,4,1,1,1
2015-10-07,2002-07-05T00:00:00.0000000,TO47775,369,21980,9,1,1,1
2015-10-07,2002-07-16T00:00:00.0000000,TO47776,352,13007,9,1,1,1
2015-10-07,2002-09-19T00:00:00.0000000,TO47774,332,15346,4,1,1,1
2015-10-07,2002-08-16T00:00:00.0000000,TO47771,377,22181,9,1,1,1
2015-10-07,2002-08-21T00:00:00.0000000,TO47772,369,22195,9,1,1,1
2015-10-08,2002-08-17T00:00:00.0000000,TO47781,379,25991,6,1,1,1
2015-10-08,2002-08-18T00:00:00.0000000,TO47778,354,12284,10,1,1,1
2015-10-08,2002-08-14T00:00:00.0000000,TO47782,377,22032,9,1,1,1
2015-10-08,2002-07-25T00:00:00.0000000,TO47780,381,14105,4,1,1,1
2015-10-08,2002-08-21T00:00:00.0000000,TO47783,371,22197,9,1,1,1
2015-10-08,2002-08-09T00:00:00.0000000,TO47784,356,13078,9,1,1,1
2015-10-08,2002-07-21T00:00:00.0000000,TO47779,375,16269,8,1,1,1
2015-10-09,2002-07-23T00:00:00.0000000,TO47785,356,28708,7,1,1,1
2015-10-09,2002-08-18T00:00:00.0000000,TO47786,370,14719,7,1,1,1
2015-10-09,2002-08-19T00:00:00.0000000,TO47787,368,16585,10,1,1,1
2015-10-10,2002-08-22T00:00:00.0000000,TO47789,375,13453,4,1,1,1
2015-10-10,2002-08-24T00:00:00.0000000,TO47790,371,22173,9,1,1,1
2015-10-10,2002-07-31T00:00:00.0000000,TO47788,379,16546,10,1,1,1
2015-10-10,2002-07-10T00:00:00.0000000,TO47791,358,13036,9,1,1,1
2015-10-11,2002-06-15T00:00:00.0000000,TO47792,369,16207,8,1,1,1
2015-10-11,2002-07-25T00:00:00.0000000,TO47797,371,21986,9,1,1,1
2015-10-11,2002-08-02T00:00:00.0000000,TO47795,379,22004,9,1,1,1
2015-10-11,2002-08-07T00:00:00.0000000,TO47794,354,20375,6,1,1,1
2015-10-11,2002-09-15T00:00:00.0000000,TO47796,371,21979,9,1,1,1
2015-10-11,2002-09-08T00:00:00.0000000,TO47798,354,13000,9,1,1,1
2015-10-11,2002-06-22T00:00:00.0000000,TO47793,368,14716,7,1,1,1
2015-10-12,2002-08-02T00:00:00.0000000,TO47799,360,12264,10,1,1,1
2015-10-12,2002-08-15T00:00:00.0000000,TO47810,332,26204,9,1,1,1
2015-10-12,2002-09-13T00:00:00.0000000,TO47800,373,14798,7,1,1,1
2015-10-12,2002-08-17T00:00:00.0000000,TO47803,379,22000,9,1,1,1
2015-10-12,2002-07-10T00:00:00.0000000,TO47805,379,22198,9,1,1,1
2015-10-12,2002-09-21T00:00:00.0000000,TO47806,340,15348,1,1,1,1
2015-10-12,2002-07-01T00:00:00.0000000,TO47809,338,26187,9,1,1,1
2015-10-12,2002-07-17T00:00:00.0000000,TO47804,370,22178,9,1,1,1
2015-10-12,2002-08-05T00:00:00.0000000,TO47801,328,20555,8,1,1,1
2015-10-12,2002-09-23T00:00:00.0000000,TO47807,379,16575,10,1,1,1
2015-10-12,2002-08-16T00:00:00.0000000,TO47808,342,26161,9,1,1,1
2015-10-13,2002-07-26T00:00:00.0000000,TO47818,324,15364,1,1,1,1
2015-10-13,2002-08-15T00:00:00.0000000,TO47813,383,14098,1,1,1,1
2015-10-13,2002-07-11T00:00:00.0000000,TO47814,360,26338,4,1,1,1
2015-10-13,2002-08-15T00:00:00.0000000,TO47812,377,16252,8,1,1,1
2015-10-13,2002-09-09T00:00:00.0000000,TO47822,354,13051,9,1,1,1
2015-10-13,2002-07-21T00:00:00.0000000,TO47819,375,21968,9,1,1,1
2015-10-13,2002-08-07T00:00:00.0000000,TO47823,336,26160,9,1,1,1
2015-10-13,2002-07-28T00:00:00.0000000,TO47815,371,22033,9,1,1,1
2015-10-13,2002-06-30T00:00:00.0000000,TO47817,371,22200,9,1,1,1
2015-10-13,2002-08-17T00:00:00.0000000,TO47816,369,22174,9,1,1,1
2015-10-13,2002-09-20T00:00:00.0000000,TO47820,352,13025,9,1,1,1
2015-10-13,2002-07-17T00:00:00.0000000,TO47811,352,12271,10,1,1,1
2015-10-13,2002-07-15T00:00:00.0000000,TO47821,352,13038,9,1,1,1
2015-10-14,2002-08-28T00:00:00.0000000,TO47824,368,16267,8,1,1,1
2015-10-14,2002-09-07T00:00:00.0000000,TO47826,370,22168,9,1,1,1
2015-10-14,2002-08-31T00:00:00.0000000,TO47827,370,22175,9,1,1,1
2015-10-14,2002-09-26T00:00:00.0000000,TO47828,368,21984,9,1,1,1
2015-10-14,2002-06-29T00:00:00.0000000,TO47829,352,12706,9,1,1,1
2015-10-14,2002-07-27T00:00:00.0000000,TO47825,320,20560,8,1,1,1
2015-10-15,2002-09-19T00:00:00.0000000,TO47832,369,13478,1,1,1,1
2015-10-15,2002-09-25T00:00:00.0000000,TO47830,383,19308,10,1,1,1
2015-10-15,2002-07-29T00:00:00.0000000,TO47834,375,22196,9,1,1,1
2015-10-15,2002-06-30T00:00:00.0000000,TO47835,383,24904,9,1,1,1
2015-10-15,2002-07-23T00:00:00.0000000,TO47831,362,12281,10,1,1,1
2015-10-15,2002-08-28T00:00:00.0000000,TO47833,373,22031,9,1,1,1
2015-10-16,2002-08-19T00:00:00.0000000,TO47844,371,21996,9,1,1,1
2015-10-16,2002-06-23T00:00:00.0000000,TO47841,362,26490,4,1,1,1
2015-10-16,2002-06-20T00:00:00.0000000,TO47837,356,12277,10,1,1,1
2015-10-16,2002-09-21T00:00:00.0000000,TO47839,320,20838,10,1,1,1
2015-10-16,2002-08-22T00:00:00.0000000,TO47842,322,15338,4,1,1,1
2015-10-16,2002-06-24T00:00:00.0000000,TO47840,334,20584,8,1,1,1
2015-10-16,2002-09-08T00:00:00.0000000,TO47843,332,15339,4,1,1,1
2015-10-16,2002-08-18T00:00:00.0000000,TO47836,356,28707,7,1,1,1
2015-10-16,2002-08-21T00:00:00.0000000,TO47838,371,13456,1,1,1,1
2015-10-17,2002-07-13T00:00:00.0000000,TO47847,368,16278,8,1,1,1
2015-10-17,2002-07-14T00:00:00.0000000,TO47849,322,15342,4,1,1,1
2015-10-17,2002-08-23T00:00:00.0000000,TO47845,369,16206,8,1,1,1
2015-10-17,2002-08-16T00:00:00.0000000,TO47848,358,26328,4,1,1,1
2015-10-17,2002-10-02T00:00:00.0000000,TO47846,368,14779,7,1,1,1
2015-10-17,2002-06-27T00:00:00.0000000,TO47850,320,15350,1,1,1,1
2015-10-18,2002-08-06T00:00:00.0000000,TO47852,354,26342,4,1,1,1
2015-10-18,2002-07-17T00:00:00.0000000,TO47855,354,12987,9,1,1,1
2015-10-18,2002-09-22T00:00:00.0000000,TO47856,362,12995,9,1,1,1
2015-10-18,2002-08-15T00:00:00.0000000,TO47854,320,15341,4,1,1,1
2015-10-18,2002-09-06T00:00:00.0000000,TO47857,360,13024,9,1,1,1
2015-10-18,2002-08-21T00:00:00.0000000,TO47851,358,26331,1,1,1,1
2015-10-18,2002-06-24T00:00:00.0000000,TO47853,362,26487,1,1,1,1
2015-10-19,2002-07-08T00:00:00.0000000,TO47869,326,26190,9,1,1,1
2015-10-19,2002-08-23T00:00:00.0000000,TO47858,385,19302,10,1,1,1
2015-10-19,2002-07-09T00:00:00.0000000,TO47860,352,26339,1,1,1,1
2015-10-19,2002-08-30T00:00:00.0000000,TO47862,379,22199,9,1,1,1
2015-10-19,2002-07-24T00:00:00.0000000,TO47865,352,12701,9,1,1,1
2015-10-19,2002-07-14T00:00:00.0000000,TO47867,360,12991,9,1,1,1
2015-10-19,2002-06-27T00:00:00.0000000,TO47868,354,13021,9,1,1,1
2015-10-19,2002-09-16T00:00:00.0000000,TO47866,352,12990,9,1,1,1
2015-10-19,2002-08-30T00:00:00.0000000,TO47861,356,20470,6,1,1,1
2015-10-19,2002-07-09T00:00:00.0000000,TO47864,373,21966,9,1,1,1
2015-10-20,2002-10-03T00:00:00.0000000,TO47871,371,14708,7,1,1,1
2015-10-20,2002-10-05T00:00:00.0000000,TO47877,322,20851,10,1,1,1
2015-10-20,2002-09-23T00:00:00.0000000,TO47870,383,19305,10,1,1,1
2015-10-20,2002-09-22T00:00:00.0000000,TO47874,373,13462,1,1,1,1
2015-10-20,2002-08-11T00:00:00.0000000,TO47873,383,26321,6,1,1,1
2015-10-20,2002-09-01T00:00:00.0000000,TO47875,375,25992,6,1,1,1
2015-10-20,2002-08-20T00:00:00.0000000,TO47872,379,14790,7,1,1,1
2015-10-20,2002-08-09T00:00:00.0000000,TO47876,338,20848,10,1,1,1
2015-10-20,2002-07-31T00:00:00.0000000,TO47878,358,12702,9,1,1,1
2015-10-21,2002-07-05T00:00:00.0000000,TO47886,358,13011,9,1,1,1
2015-10-21,2002-06-28T00:00:00.0000000,TO47885,385,24901,9,1,1,1
2015-10-21,2002-07-08T00:00:00.0000000,TO47888,354,13050,9,1,1,1
2015-10-21,2002-10-03T00:00:00.0000000,TO47881,379,16553,10,1,1,1
2015-10-21,2002-06-25T00:00:00.0000000,TO47879,387,18157,8,1,1,1
2015-10-21,2002-07-02T00:00:00.0000000,TO47880,360,28689,7,1,1,1
2015-10-21,2002-08-03T00:00:00.0000000,TO47887,356,13012,9,1,1,1
2015-10-21,2002-09-23T00:00:00.0000000,TO47883,352,26481,4,1,1,1
2015-10-21,2002-08-04T00:00:00.0000000,TO47882,375,13464,4,1,1,1
2015-10-22,2002-09-01T00:00:00.0000000,TO47895,332,15347,4,1,1,1
2015-10-22,2002-07-02T00:00:00.0000000,TO47890,370,16263,8,1,1,1
2015-10-22,2002-07-26T00:00:00.0000000,TO47893,371,25989,6,1,1,1
2015-10-22,2002-06-28T00:00:00.0000000,TO47892,389,26373,6,1,1,1
2015-10-22,2002-09-06T00:00:00.0000000,TO47889,377,16541,10,1,1,1
2015-10-22,2002-07-07T00:00:00.0000000,TO47894,358,26344,4,1,1,1
2015-10-22,2002-08-23T00:00:00.0000000,TO47891,373,16290,8,1,1,1
2015-10-23,2002-09-21T00:00:00.0000000,TO47902,360,13076,9,1,1,1
2015-10-23,2002-07-23T00:00:00.0000000,TO47899,358,12996,9,1,1,1
2015-10-23,2002-07-09T00:00:00.0000000,TO47901,354,13075,9,1,1,1
2015-10-23,2002-08-22T00:00:00.0000000,TO47900,362,13035,9,1,1,1
2015-10-23,2002-06-27T00:00:00.0000000,TO47897,377,16573,10,1,1,1
2015-10-23,2002-09-03T00:00:00.0000000,TO47898,322,19276,7,1,1,1
2015-10-23,2002-09-05T00:00:00.0000000,TO47896,389,17206,7,1,1,1
2015-10-24,2002-08-29T00:00:00.0000000,TO47911,358,13077,9,1,1,1
2015-10-24,2002-07-11T00:00:00.0000000,TO47910,352,13049,9,1,1,1
2015-10-24,2002-07-14T00:00:00.0000000,TO47904,377,16562,10,1,1,1
2015-10-24,2002-07-17T00:00:00.0000000,TO47907,369,21999,9,1,1,1
2015-10-24,2002-07-11T00:00:00.0000000,TO47903,368,14714,7,1,1,1
2015-10-24,2002-07-19T00:00:00.0000000,TO47905,373,29336,6,1,1,1
2015-10-24,2002-07-17T00:00:00.0000000,TO47909,356,12999,9,1,1,1
2015-10-24,2002-07-09T00:00:00.0000000,TO47908,362,20468,6,1,1,1
2015-10-24,2002-08-18T00:00:00.0000000,TO47906,338,27082,6,1,1,1
2015-10-25,2002-10-08T00:00:00.0000000,TO47917,358,13001,9,1,1,1
2015-10-25,2002-10-05T00:00:00.0000000,TO47913,368,29159,6,1,1,1
2015-10-25,2002-08-21T00:00:00.0000000,TO47915,360,26351,4,1,1,1
2015-10-25,2002-07-02T00:00:00.0000000,TO47914,334,20556,8,1,1,1
2015-10-25,2002-08-10T00:00:00.0000000,TO47912,360,28724,7,1,1,1
2015-10-25,2002-10-01T00:00:00.0000000,TO47916,383,24903,9,1,1,1
2015-10-25,2002-07-19T00:00:00.0000000,TO47918,362,13006,9,1,1,1
2015-10-26,2002-08-07T00:00:00.0000000,TO47923,358,26486,4,1,1,1
2015-10-26,2002-08-25T00:00:00.0000000,TO47925,385,24900,9,1,1,1
2015-10-26,2002-06-28T00:00:00.0000000,TO47926,360,13079,9,1,1,1
2015-10-26,2002-08-25T00:00:00.0000000,TO47927,330,26188,9,1,1,1
2015-10-26,2002-07-19T00:00:00.0000000,TO47919,381,17216,7,1,1,1
